id_trips,forms_of_payment_id_forms_of_payment,departure_address,arrival_address,estimation,clients_id_clients,order_methods_id_order_methods,contracts_id_contracts
9558,8934,Port Vila,Denpasar,1,733,3337,7074
9559,5972,New York City,Jeddah,1,1611,3087,7266
9560,977,Porto,Hiroshima,5,3067,9732,6132
9561,7480,Kunming,Alexandria,4,5022,7792,8019
9562,5776,Virginia Beach,Hilo,4,8232,3024,2643
9563,2042,Cebu City,Concepción,2,8345,7315,9347
9564,6227,Lomé,Chengdu,2,368,2998,1439
9565,8368,Dodoma,Tiraspol,4,8285,5694,4065
9566,1185,Valparaíso,Málaga,4,8570,2666,4639
9567,8642,Manaus,Algiers,3,9974,3398,9977
9568,6188,Cuiabá,Belfast,2,9626,5117,2825
9569,5010,New Orleans,Ljubljana,5,3507,2768,1755
9570,8186,Oslo,Rabat,1,2461,3302,5985
9571,4423,Stepanakert,Melbourne,1,6579,470,3143
9572,5298,Ibadan,Ashgabat,4,8594,5644,8867
9573,5975,Hamburg,Bergen,2,3673,4286,5684
9574,2249,Labasa,San Francisco,3,5821,8987,3739
9575,3326,Puebla,Saint John,5,6312,8397,6612
9576,5021,São José dos Campos,Patna,1,1313,1692,9046
9577,5275,Dallas,Angra do Heroísmo,2,8984,5122,7895
9578,8454,Medina,Monrovia,2,5216,2697,6984
9579,2402,Brussels,Hai Phong,3,9269,5705,8349
9580,9324,Santiago,Hyderabad,5,865,9479,7723
9581,2525,Kuching,Bujumbura,1,8603,4911,7871
9582,873,San Antonio,Montreal,4,5228,907,7370
9583,2694,Chittagong,Birkirkara,4,2620,9756,1945
9584,3380,Karachi,Almaty,3,3281,6696,6961
9585,3880,Calgary,Busan,5,7442,9588,4442
9586,8277,Forked River,Málaga,3,3123,8161,1910
9587,1426,Split (city),Maseru,2,7653,2365,9171
9588,4795,Bucharest,Assis,4,750,6425,7332
9589,7229,Perm,Melekeok,1,8758,218,6380
9590,2187,Balikpapan,New York City,5,6909,9749,4476
9591,3932,Campinas,Iqaluit,2,2390,9302,1577
9592,10001,Graz,Cardiff,2,7583,4512,1476
9593,1850,Mashhad,Rochester,1,9739,2079,3408
9594,6581,Omsk,Guayaquil,4,3823,8977,9021
9595,4609,Gdańsk,Virginia Beach,2,5430,8363,1507
9596,6236,Bilbao,Shigatse,5,7965,8920,4394
9597,1995,Macau,Siem Reap,5,3071,6572,860
9598,4112,Sabha,Chittagong,3,593,7678,6431
9599,1615,Pago Pago,Durango,5,3762,2172,8821
9600,1874,Lilongwe,Belize City,1,7964,2018,9783
9601,1524,Porto,El Paso,3,625,9724,9174
9602,498,Virginia Beach,Maracaibo,2,6757,6210,6874
9603,9693,Bangui,Thessaloniki,3,8324,8225,3779
9604,6723,Bratislava,Ludhiana,1,3863,1133,6110
9605,9174,Antwerp,Bahía Blanca,3,5594,1355,7538
9606,3600,Yamoussoukro,Lisbon,3,9495,8826,9521
9607,1497,Boa Vista,Banjul,3,6613,1790,4756
9608,3172,Nouakchott,Antananarivo,2,6806,5305,984
9609,210,San Antonio,Miri,1,8486,8261,6816
9610,5924,Espoo,Townsville,2,3020,2043,1507
9611,2749,Magadan,Barranquilla,1,3853,4813,5963
9612,4834,N'Djamena,Veracruz,4,4255,9104,2744
9613,1340,Papeete,Adelaide,4,4978,8411,3242
9614,5686,Tartu,Majuro,2,1511,3914,8339
9615,1931,Belgrade,Guatemala City,3,5310,1828,1347
9616,8854,Port Elizabeth,Innsbruck,2,4467,5508,1978
9617,2127,Lagos,Surat,5,6343,6872,9774
9618,9441,Nanning,Concepción,1,7077,6428,4081
9619,9936,Aberdeen,Tagbilaran,5,6088,9210,709
9620,7640,Belgrade,Tianjin,3,9119,8216,10038
9621,1856,Osaka,Birkirkara,2,5960,6694,7686
9622,4190,Incheon,Tunis,1,4751,6108,9697
9623,7040,Lubumbashi,Aberdeen,4,5709,3445,760
9624,7544,Nagpur,Stepanakert,4,855,6742,6638
9625,6441,Philadelphia,Tashkent,2,5527,5052,821
9626,2400,Moscow,Podgorica,5,3505,6805,4415
9627,509,Chennai,Kuwait City,1,5057,1800,9679
9628,6796,Asmara,Invercargill,5,3232,7919,5581
9629,9379,Charlottetown,Surat Thani,5,3890,1455,9563
9630,5907,Enugu,Kathmandu,5,520,3974,544
9631,4342,Abu Dhabi,Shanghai,1,5244,7022,9188
9632,7761,Winnipeg,Saskatoon,4,5571,8841,1730
9633,4819,Iloilo City,Newcastle,1,5451,1250,6389
9634,9914,Chennai,Cairns,5,9975,1801,3373
9635,1335,Amritsar,Santiago de Cuba,1,3099,4200,4959
9636,7507,Tunis,Pittsburgh,2,7211,4989,5869
9637,4053,Sucre,Wonsan,4,2969,3053,7767
9638,8846,Pune,Sri Jayawardenapura-Kotte,4,9574,8037,2156
9639,2922,Puerto Williams,Dededo,4,4229,3861,7159
9640,5804,Lucknow,Havana,5,3738,10075,7344
9641,6676,Panama City,San Diego,1,6325,9601,2436
9642,9213,Ushuaia,Tskhinvali,5,7392,6736,7734
9643,2908,Abuja,Chihuahua,4,3559,4776,4581
9644,7843,Semarang,Santa Cruz de la Sierra,1,2250,9234,9808
9645,9618,Bishkek,San Antonio,4,2081,9468,8232
9646,8902,Athens,Pekanbaru,3,1587,5883,8789
9647,9356,Rosario,Lhasa,4,1643,3315,6139
9648,1181,Bamako,Mandurah,1,6317,3015,8668
9649,3506,Petropavlovsk-Kamchatsky,Alofi,2,2895,3200,9534
9650,1518,Yokohama,Surat Thani,2,7493,5101,1502
9651,5416,Wollongong,Mashhad,3,4211,1261,2551
9652,9076,Wonsan,Santiago,2,5988,8698,3030
9653,6461,Saint-Denis,Reykjavík,1,2987,5902,7929
9654,3064,Warsaw,N'Djamena,1,9575,3316,3287
9655,5274,Rio de Janeiro,Denver,2,543,6705,1689
9656,8790,Kawasaki,Minneapolis,4,652,1568,3673
9657,4009,Malmö,Mexicali,3,7583,6892,8860
9658,8877,Almaty,Hiroshima,2,1847,5272,2831
9659,2385,Tskhinvali,San Fernando,4,2511,3722,9393
9660,8493,Tiraspol,Jayapura,2,4127,4477,8260
9661,9861,Mandurah,Zamboanga City,5,4830,9226,4202
9662,8632,Ankara,Multan,4,4297,603,8959
9663,8493,Memphis,Christchurch,5,517,936,4552
9664,1747,Antananarivo,Sitka,3,4714,5153,4325
9665,7216,Chiang Mai,Ouagadougou,3,5104,149,8345
9666,6975,San Francisco,Xi'an,1,3330,4651,1435
9667,5267,Rio Branco,San Salvador,4,5119,2947,9239
9668,670,Marseille,Mumbai,2,8408,6672,2591
9669,2923,Luanda,Tórshavn,5,8644,9866,7829
9670,9635,Rosario,Cali,1,3035,171,1398
9671,6633,Riverside,Hat Yai,1,5543,8198,9384
9672,7681,Copenhagen,Leipzig,1,7080,8781,5149
9673,3727,Puebla,Luxembourg (city),1,6073,7967,6208
9674,9967,Tijuana,Conakry,5,6572,9592,4931
9675,2172,Melekeok,Las Palmas de Gran Canaria,5,6490,7991,9561
9676,2547,Porto Velho,Bogor,4,9227,8761,591
9677,3235,Chicago,Yakutsk,5,3644,3658,2737
9678,2450,Santiago de Cuba,Maracaibo,5,5662,7676,3583
9679,9219,Santiago,Manchester,1,8139,828,268
9680,3584,Bern,Greenwich,5,9090,3997,7891
9681,3585,Cuiabá,Nukus,2,3621,9354,779
9682,3038,Tokyo,George Town,5,5838,4369,9093
9683,2405,Nagpur,Mumbai,5,10013,7754,2278
9684,8457,Vaduz,Palembang,4,697,3554,1679
9685,3302,Calgary,Innsbruck,3,5623,10041,8295
9686,7715,Espoo,Sofia,1,7859,1351,238
9687,8633,South Tarawa,Almaty,1,7930,2439,1217
9688,8894,Nashville,Zapopan,1,3582,4955,9944
9689,1198,Makassar,Ljubljana,1,3312,5411,4936
9690,1979,Bratislava,Zagreb,5,376,959,5227
9691,7003,Athens,Basse-Terre,5,8326,6850,3133
9692,3306,Lahore,San Juan,5,3436,1288,3961
9693,8445,Valletta,Karachi,5,3358,3025,7108
9694,7138,Riga,Kaohsiung,2,1940,4087,448
9695,1869,Adelaide,Raleigh,5,1406,2193,5646
9696,1580,Port Hedland,Port Blair,3,9657,7850,7958
9697,1252,Medellín,Dubai,3,6396,5961,6079
9698,1400,Port-au-Prince,Malé,2,8083,5213,5875
9699,4226,Geelong,Cockburn Town,4,7365,2152,5171
9700,7348,Hiroshima,Riverside,2,7725,1253,4624
9701,1553,Regina,Medan,1,2916,505,7128
9702,1697,Dibrugarh,Baltimore,4,4798,4007,10192
9703,2441,Fukuoka,Zhengzhou,3,806,4860,7176
9704,8636,San Fernando,Belgrade,2,6216,5104,984
9705,6819,Anchorage,Tijuana,5,1421,1980,8988
9706,6577,Lomé,Santo Domingo,2,8732,2423,1256
9707,592,Canberra,Sitka,2,8211,2500,9459
9708,7013,Willemstad,Castries,5,9894,3839,2966
9709,1073,Helsinki,Castries,1,4670,5137,9931
9710,6980,Whitehorse,Rio Branco,3,9528,5819,9407
9711,1498,Durango,Siem Reap,4,5121,3719,4020
9712,2370,Wonsan,Chuí,3,4368,4684,3664
9713,4286,Enugu,Mexicali,3,7448,3125,2678
9714,331,Honiara,Zamboanga City,3,6010,9104,3040
9715,9876,Bangalore,Shenyang,2,1920,1954,1281
9716,8929,Manama,Malé,4,1292,1802,5199
9717,7050,Bursa,Wichita,1,4752,3201,2788
9718,9206,Tucson,Brasília,2,4532,1107,8570
9719,6874,Palembang,Yekaterinburg,1,328,4060,6871
9720,7758,Huế,Zhengzhou,2,8702,1168,2727
9721,6082,Dededo,Colombo,3,9072,9056,6583
9722,2648,Tartu,Tabriz,2,353,4449,9440
9723,4977,Tripoli,Kraków,2,1975,428,5995
9724,1530,Ouagadougou,Memphis,3,8251,9141,1882
9725,7661,Kabul,Vilnius,1,6238,4067,1518
9726,3250,Cotonou,Algiers,2,7620,2785,3544
9727,1930,Samara,Albuquerque,5,1257,8050,1112
9728,1041,Dushanbe,Marrakech,1,505,351,413
9729,6486,Oranjestad,Phoenix,3,5645,4104,3824
9730,8950,Shenyang,Incheon,5,3816,4327,8294
9731,1118,Adak,Shanghai,3,3871,779,5486
9732,6467,Veracruz,Port of Spain,4,5582,3199,8382
9733,5050,Moroni,Vitória,5,5982,3837,424
9734,754,Yerevan,Marseille,4,9096,4918,6478
9735,5092,Shenyang,Chennai,2,1800,526,9240
9736,6674,Surabaya,Ahmedabad,3,9667,519,5369
9737,9624,Lubumbashi,Amritsar,5,1084,7752,9073
9738,1796,Lahore,Aberdeen,5,3175,640,4280
9739,325,Iqaluit,Bujumbura,2,9421,8770,8733
9740,5120,Gaziantep,Sucre,5,2743,8453,8178
9741,8425,Johor Bahru,Cayenne,5,2452,6440,4261
9742,3156,Monaco,Seville,5,6940,3877,9016
9743,5449,Yekaterinburg,Thiès,1,822,3435,9933
9744,525,Harare,Quezon City,1,4692,9565,5293
9745,9986,Canberra,Kota Kinabalu,1,4814,1321,5272
9746,1009,Singapore,Norilsk,5,1346,3648,1584
9747,10070,Concepción,Gdańsk,3,4091,8459,3949
9748,5188,Shigatse,Jerusalem,2,3974,9318,3138
9749,730,Port-au-Prince,Oklahoma City,4,5633,3123,9047
9750,8822,City of San Marino,Madrid,5,3109,5131,2169
9751,7341,Sitka,Abu Dhabi,5,238,8793,5401
9752,5754,Multan,Chennai,2,4187,2139,4777
9753,8940,Paramaribo,Edmonton,3,9856,2286,3522
9754,7020,Monterrey,Timbuktu,5,9243,1781,3256
9755,2952,Huế,Glasgow,5,5154,933,4794
9756,6876,Yellowknife,Nukus,5,4972,965,6557
9757,5919,Zanzibar City,Tijuana,1,346,9191,5082
9758,2196,Chuí,Okinawa,5,1363,4699,7922
9759,9077,Malé,Sacramento,5,9273,498,4024
9760,7920,Karachi,Port Moresby,4,5003,3681,4142
9761,7711,Mbabane,Timbuktu,3,5495,9914,2276
9762,5061,Istanbul,Belém,3,8951,9625,4561
9763,5041,Saint-Denis,Detroit,2,8983,4266,8171
9764,5151,South Tarawa,Rosario,4,2757,7288,8193
9765,6151,Palikir,Seoul,2,6072,6033,6549
9766,1946,Miami,Zapopan,2,8172,8140,2979
9767,9799,Samara,New Delhi,3,6654,8168,5286
9768,3392,Port Louis,Tampa,5,7866,3844,10158
9769,7240,Cotonou,Manzini,5,1534,2318,7217
9770,5032,Chicago,Phnom Penh,2,1261,7863,8595
9771,3859,Bilbao,Tagbilaran,3,3637,310,6276
9772,6517,Montevideo,Cincinnati,3,2575,1435,7683
9773,7639,Quebec City,Damascus,1,1194,2491,6109
9774,5281,Riverside,Bogor,2,3219,1313,2957
9775,6843,Marrakech,Belize City,5,4560,2253,9017
9776,9208,Simferopol,Warsaw,4,3360,6625,7972
9777,569,Porto Alegre,Graz,5,1886,6730,7277
9778,4397,Francistown,Dunedin,2,5924,5738,7100
9779,4512,Sitka,Conakry,2,122,8377,6833
9780,2754,Tabriz,Davao City,3,7640,1180,4346
9781,4803,Fortaleza,Lagos,4,127,2523,7028
9782,2671,Ljubljana,Birmingham,4,4649,3836,3994
9783,9347,Podgorica,Indianapolis,1,2861,8254,2402
9784,1452,Milan,Kaesong,4,9378,5413,3645
9785,3486,Nicosia,Kyoto,5,5550,9186,2905
9786,7902,Cayenne,Dunedin,2,7372,1314,1325
9787,207,Colombo,El Aaiún,3,8353,2720,8300
9788,4621,Tirana,Nantes,4,7836,8044,9196
9789,8742,Hanga Roa,Monaco,5,6694,3665,8900
9790,991,Yangon,Dededo,5,3194,9855,7135
9791,3480,Maracaibo,Hilo,2,8953,2543,4241
9792,9324,Surabaya,Punta Arenas,2,8434,4708,4379
9793,6840,Canberra,Iquitos,5,578,1124,5385
9794,1853,Kharkiv,Mersin,1,4193,5659,4504
9795,3341,Vancouver,Belgrade,5,9952,9915,6418
9796,9116,Nassau,Stanley,1,2036,4686,670
9797,4951,Chihuahua,Gdańsk,1,6383,10075,4766
9798,8366,Nicosia,Cleveland,4,8955,3125,4635
9799,2862,Mecca,Seoul,1,8068,7915,9872
9800,3814,Port Vila,Cape Town,5,5992,1796,8515
9801,6344,Porto Alegre,Omdurman,2,718,8186,5955
9802,6981,Perth,Anchorage,4,7905,7134,6354
9803,125,Tirana,Porto,1,9347,7639,7674
9804,445,Chuí,Lisbon,2,4505,8482,6202
9805,3324,Agartala,Kota Kinabalu,3,899,9553,5806
9806,6541,Anchorage,Jerusalem,2,5491,3964,8678
9807,5105,Odessa,Dibrugarh,3,2977,2666,8764
9808,2319,Mersin,Riverside,2,6938,5088,459
9809,6636,Sofia,Warsaw,1,4050,4736,7694
9810,3066,Nukulaelae,Lusaka,3,656,6517,8859
9811,9088,Shigatse,Kobe,1,5780,8533,5969
9812,475,Montevideo,Barranquilla,3,9586,4089,9447
9813,9108,Yekaterinburg,Vilnius,3,8592,5362,2170
9814,1683,Turin,Doha,4,4662,2301,3676
9815,4429,Salt Lake City,Caracas,3,9136,5358,9942
9816,3308,Naples,Chittagong,3,289,6890,1854
9817,6932,Cannes,Funafuti,2,5964,7125,8037
9818,6071,Bulawayo,Paris,1,3329,3730,7081
9819,6070,Cincinnati,Antwerp,3,562,8224,9909
9820,6767,Jerusalem,Santa Cruz de Tenerife,5,7535,8244,5462
9821,3418,Tripoli,Charlotte,3,9041,2380,8410
9822,2340,Qingdao,Valparaíso,4,2219,2351,8303
9823,9539,Oslo,San Carlos de Bariloche,2,8494,7995,4262
9824,3408,Monrovia,Tallinn,4,9583,4082,3601
9825,133,Cebu City,Linz,2,7372,3638,1248
9826,6232,Newcastle,Lanzhou,1,5041,3556,7102
9827,5672,Bogotá,Livingstone,5,8369,3379,7887
9828,6249,Split (city),Malacca Town,2,671,6608,8543
9829,5371,Kuwait City,Yaren District,2,10024,2247,2000
9830,5847,Beirut,Kharkiv,2,5862,4960,1750
9831,5168,Tijuana,Yellowknife,3,7693,1405,4154
9832,7172,Nairobi,Medina,1,5287,7580,4444
9833,377,Pune,Marseille,1,7706,8098,754
9834,1729,Brussels,Phnom Penh,5,639,5110,4888
9835,8238,Yekaterinburg,Iloilo City,3,727,5389,2521
9836,789,Boston,Bulawayo,1,7333,7033,1499
9837,4480,The Hague,Kathmandu,4,4816,9360,579
9838,9470,Gold Coast,Boston,1,7258,4626,939
9839,221,Valdivia,Oklahoma City,3,1048,2250,4279
9840,8083,Kyoto,Quebec City,4,7703,1048,7868
9841,1864,Lviv,Johor Bahru,5,5310,1166,7369
9842,1777,Tegucigalpa,Port Hedland,1,2140,7396,2918
9843,8830,Doha,Ipoh,1,453,8674,1105
9844,4700,Córdoba,Graz,4,3920,271,8895
9845,6169,Shenzhen,Bangkok,3,8388,6751,1122
9846,3633,Dallas,Santa Cruz de la Sierra,5,6070,7530,6953
9847,6545,Cusco,Kuwait City,2,8819,7194,7060
9848,6798,Serekunda,Dalian,4,7345,3577,2057
9849,2550,Okinawa,Srinagar,1,3917,6835,6126
9850,5132,Palikir,Dublin,1,7973,900,4270
9851,1415,Abuja,Timbuktu,4,6950,7348,6161
9852,9640,Kingston,Iqaluit,3,8116,6615,8902
9853,9092,Huế,Multan,2,8335,8419,4748
9854,8902,Alexandria,Detroit,2,8447,2168,9964
9855,4317,Naples,Willemstad,4,3890,5134,4592
9856,2743,Pune,San Juan,5,2803,3936,6280
9857,2284,Riyadh,Magadan,5,7912,9921,6435
9858,880,Guayaquil,São Paulo,2,3766,3898,5871
9859,6742,Antananarivo,Glasgow,2,1382,2498,2156
9860,7322,Malabo,Hobart,1,8540,7435,4127
9861,9870,Townsville,Abuja,2,3726,8915,1319
9862,8052,Antofagasta,Oklahoma City,3,2665,3567,1691
9863,8320,Regina,Vientiane,2,1552,5508,8581
9864,9314,Daegu,Nicosia,5,9248,6021,6252
9865,3532,Wellington,Bloemfontein,5,1222,9345,3851
9866,3504,Mexico City,San Antonio,5,4026,6572,5660
9867,10028,Salzburg,New Delhi,5,9089,4528,7175
9868,6365,Daegu,Montevideo,1,3235,9670,8133
9869,7615,Angra do Heroísmo,Boa Vista,3,1323,6944,4971
9870,1012,Dakar,Busan,1,10040,8380,4233
9871,1236,Campo Grande,Malabo,4,2060,8583,3010
9872,3175,Nairobi,Zapopan,5,5952,2053,3127
9873,8861,Mexicali,San Juan,2,6130,1622,3279
9874,9336,Dunedin,Philadelphia,1,1831,7328,6816
9875,1299,Mogadishu,Conakry,5,7888,4258,5499
9876,482,Caracas,Moscow,5,2352,1135,4467
9877,462,Enugu,Düsseldorf,2,7236,7813,4316
9878,6854,Milwaukee,Niamey,4,4166,3096,257
9879,3609,Daegu,Jakarta,2,7112,513,5958
9880,7439,Sydney,Christchurch,4,820,7308,9847
9881,8715,Adelaide,San Juan,4,3542,2483,2859
9882,7492,Quito,Berlin,1,1089,9344,9146
9883,2772,Naples,Nairobi,5,6897,6551,8518
9884,7561,Lilongwe,Kuching,3,617,9061,5768
9885,7631,Lagos,Nouméa,3,8701,9374,7255
9886,6289,Bergen,Dallas,1,8845,8481,9691
9887,7255,Makati City,São José dos Campos,3,2687,6489,4574
9888,2003,Bratislava,Kawasaki,5,2857,3316,4734
9889,5638,Lilongwe,Pristina,1,3212,4020,8248
9890,8945,Andorra la Vella,Fort-de-France,1,1271,7024,2418
9891,1874,Cologne,Chengdu,1,8540,2617,4654
9892,9547,Dodoma,Belfast,3,8378,8064,1340
9893,3322,Vatican City,Salzburg,5,1281,2002,2247
9894,4942,Cannes,Belém,1,10083,7925,9643
9895,1787,Longyearbyen,Huế,3,7502,3350,5647
9896,5621,Cape Town,Cayenne,2,7134,6127,334
9897,9858,Zapopan,Seattle,5,4128,1137,5255
9898,5411,Cayenne,Bangui,5,1838,2162,5265
9899,1967,Douala,Malabo,4,8020,1498,6502
9900,2495,Suez,Dubai,2,9350,9118,6074
9901,4255,Christchurch,Kaesong,2,5554,5847,2933
9902,7659,Perm,Dakar,1,7077,584,6209
9903,4606,St. Louis,Ho Chi Minh City,2,2660,629,1547
9904,4415,Jinan,Adelaide,3,2750,4359,7189
9905,765,Thiès,Gaborone,5,1116,874,4024
9906,1111,Cebu City,Palma,5,8349,5372,9643
9907,5612,Hanover,Vancouver,1,3102,8399,8812
9908,4373,Tbilisi,Kandy,3,1263,4681,1043
9909,5540,Omdurman,Tianjin,1,843,8244,9143
9910,9961,St. John's,Blantyre,1,3404,7726,4984
9911,1124,Dededo,Malabo,2,1761,204,2343
9912,5782,Calgary,Jayapura,2,8260,2215,6104
9913,2522,Nagpur,New Orleans,5,4145,3192,205
9914,6869,Las Palmas de Gran Canaria,Sapporo,4,1089,9422,9276
9915,9146,Innsbruck,Taichung,1,8087,5969,2502
9916,6002,Charlottetown,Palembang,4,1102,4588,6264
9917,1849,Chittagong,Stockholm,5,7755,3574,8235
9918,3419,Gaziantep,Pattaya,3,7012,3110,9442
9919,2584,Guatemala City,Raleigh,4,9099,8839,1160
9920,7530,Ponta Delgada,Alofi,3,9514,1946,5639
9921,9552,Córdoba,Banda Aceh,1,6513,3908,9950
9922,7058,Lubumbashi,Jamestown,4,8096,905,872
9923,3051,Tamale,Córdoba,4,9135,9256,6688
9924,7856,Omdurman,Canberra,2,1025,9564,1260
9925,5324,Ciudad del Este,Kunming,2,5234,1148,8673
9926,472,Mashhad,Vaduz,1,9482,4444,7294
9927,6474,Seattle,Road Town,2,114,4842,1067
9928,4093,Brikama,Toronto,3,6917,8946,3123
9929,7623,Hat Yai,Srinagar,4,520,8761,5033
9930,3444,Jerusalem,Nagpur,4,630,8303,2889
9931,7735,Miri,Havana,2,9934,5544,7144
9932,8939,Athens,Kanpur,5,9130,1007,6958
9933,3453,Nizhny Novgorod,Stepanakert,4,9515,5316,555
9934,3768,Bujumbura,Kabul,1,10006,4850,4439
9935,8513,Tripoli,Tegucigalpa,3,981,6283,9013
9936,3484,Santiago de Cuba,Assis,2,8811,9756,942
9937,3337,Port Hedland,Linz,2,6399,2477,9897
9938,8127,Rio de Janeiro,Charlotte,3,667,793,10177
9939,6862,Zamboanga City,Sukhumi,5,5188,9098,3535
9940,8628,Cotonou,Quetzaltenango,1,6475,5627,8711
9941,4338,Nantes,Vilnius,3,4658,5992,1035
9942,9174,New Delhi,Winnipeg,2,5900,5771,5197
9943,1025,Santo Domingo,Quezon City,5,1486,3702,7921
9944,5796,Luxor,Castries,3,3919,6305,8936
9945,5592,Batticaloa,Kigali,4,5905,4244,7652
9946,1317,Okinawa,Hong Kong,5,6967,1297,7271
9947,9176,Alor Star,Alofi,2,2294,5153,2866
9948,5017,Pontianak,Asmara,3,3572,9642,6655
9949,3115,Damascus,Lhasa,1,7718,4441,7712
9950,1918,Chicago,Pyongyang,5,452,4460,328
9951,9936,Fukuoka,Arequipa,1,2025,2147,9941
9952,7218,Prague,Salzburg,5,8691,4079,9203
9953,3553,Belize City,Siem Reap,5,9484,8389,6949
9954,8565,Port Elizabeth,Qingdao,4,4950,2414,5608
9955,6527,Townsville,Turin,2,2791,5088,8871
9956,1913,São José dos Campos,Arequipa,5,6475,5901,6007
9957,4971,Maracaibo,Saint-Denis,2,6115,6103,7048
9958,5163,Koror,Busan,2,4446,5650,5582
9959,132,Albuquerque,Houston,4,3229,2259,7317
9960,891,Yokohama,Kano,1,9625,2498,9035
9961,6054,Cayenne,Bandar Seri Begawan,3,8300,7290,2062
9962,7223,Ürümqi,Kiev,4,4050,6350,8455
9963,2956,Kota Bharu,Alor Star,4,4636,4680,2784
9964,9268,Phnom Penh,Jerusalem,3,7904,7745,9221
9965,5919,Majuro,Jerusalem,5,4664,9792,9727
9966,6076,Vientiane,Luanda,2,4733,9363,949
9967,4316,Kingston,Basse-Terre,3,2399,6228,9151
9968,5129,Ilhéus,Chişinău,3,7878,5693,5469
9969,7449,Cairo,Majuro,4,10041,4932,9776
9970,1018,New York City,Boston,5,370,7521,4263
9971,2046,Ibiza,Asmara,2,9748,7093,3137
9972,3997,Patna,Suva,4,3527,9091,8452
9973,5737,Iqaluit,Kaohsiung,1,457,3395,9463
9974,1101,Karachi,Cairns,3,3061,3390,7650
9975,9588,Cairo,Tagbilaran,4,9139,1524,7213
9976,7870,Pune,Recife,1,5260,3665,5359
9977,1623,Dallas,Kandahar,5,7516,6420,8457
9978,5982,Busan,Hilo,3,850,2931,1858
9979,5883,Tallinn,Kano,4,7711,9867,1726
9980,5147,Bergen,Hanover,4,478,613,3909
9981,3471,Lyon,Wuhan,1,474,8235,1383
9982,5395,New Orleans,Jeddah,5,2417,4136,6973
9983,7528,Panama City,Johannesburg,4,9048,1390,461
9984,4054,Ushuaia,Liverpool,1,9397,3640,3601
9985,9070,Medan,Papeete,1,1144,7039,9614
9986,4067,Espoo,Multan,4,8334,2208,5945
9987,9695,Busan,Kansas City,4,3418,712,2499
9988,5169,Surabaya,Hangzhou,3,6697,9450,9799
9989,5228,Sofia,Bern,3,1565,3416,8507
9990,6414,Bandar Seri Begawan,Minsk,2,1001,185,10085
9991,1500,Medellín,Johannesburg,1,3731,5404,6615
9992,2419,Hong Kong,Leipzig,1,2838,6580,2980
9993,6977,Portland,Papeete,4,6041,7799,3170
9994,2157,Koror,Cuiabá,5,9787,2112,6326
9995,622,Minsk,Tbilisi,3,6401,7201,5011
9996,1822,Milan,Invercargill,3,9342,3350,6006
9997,7290,Salzburg,Chennai,5,7927,7088,6349
9998,8517,Puebla,Greenwich,3,7986,5183,2319
9999,7309,Leipzig,Petropavlovsk-Kamchatsky,4,6006,3888,4385
10000,5539,Austin,Willemstad,2,1528,931,9729
10001,7278,Incheon,Montevideo,1,5927,100,7224
10002,8788,Qingdao,Banda Aceh,3,4871,5991,5002
10003,9806,Kigali,Auckland,1,9327,2405,6927
10004,3879,Davao City,Accra,1,8517,3365,246
10005,8273,Taichung,Santiago de Cuba,1,5943,6936,4896
10006,1971,Campinas,Dakar,2,7073,2079,7374
10007,7075,Wichita,Zapopan,2,2885,4229,1967
10008,9654,Dili,Macapá,2,4249,4380,2016
10009,8265,Fairbanks,Rabat,1,1454,7213,1458
10010,5777,Honolulu,Malang,4,4454,4384,8984
10011,1309,Medan,Zapopan,3,270,4384,5782
10012,4358,Taipei,Adak,3,1347,3756,6723
10013,1141,Iquitos,Whitehorse,2,8424,9362,5071
10014,3649,Lilongwe,Manama,1,4215,990,6137
10015,9712,Ahmedabad,Athens,5,3207,1745,3542
10016,9502,Stockholm,Palembang,2,1783,10061,5965
10017,665,Mogadishu,Libreville,3,2407,10043,3198
10018,1487,Kandahar,Tel Aviv,4,4376,9829,2030
10019,5226,Douala,New York City,4,3735,7241,4188
10020,8554,Shenzhen,Kharkiv,3,4597,2165,8397
10021,5908,Kaohsiung,Columbus,3,7074,7398,7315
10022,6635,Nouakchott,Valencia,2,7960,6869,3975
10023,2343,Zapopan,Tucson,2,8273,4025,8939
10024,3274,George Town,Saint Petersburg,4,7910,2359,3911
10025,3081,Ilhéus,Gaborone,5,590,10048,4598
10026,6214,Osaka,Almaty,2,3741,9365,5218
10027,7799,Tagbilaran,Niamey,1,3141,5553,2598
10028,2765,Vaduz,Fort-de-France,3,1237,277,1023
10029,1808,Djibouti (city),Vitória,1,1674,7968,8521
10030,3598,Kingston,City of Halifax,1,9701,4249,5241
10031,6206,Kawasaki,Guadalajara,3,8400,1018,2450
10032,2410,Invercargill,Assis,5,4644,1687,4471
10033,4503,Arequipa,Vaduz,3,3118,3792,7171
10034,4296,Pattaya,Omdurman,2,3560,1953,6064
10035,2562,Nagoya,Tashkent,1,2390,2685,2521
10036,6293,Warsaw,Kyoto,2,9394,4196,2776
10037,6766,Valletta,Brikama,5,2490,6452,6268
10038,4751,Pago Pago,Rockhampton,4,567,2060,6906
10039,8889,Christchurch,Rawalpindi,2,7372,1737,323
10040,6963,Hanover,Valletta,3,2196,3282,393
10041,788,Peshawar,Maputo,2,8935,4260,7812
10042,7880,Yekaterinburg,Port Blair,2,1073,7522,1152
